Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0007412	axon target recognition	BIOLOGICAL_PROCESS	4.949540082996378E-4	6.15565042818293E-6	9	60	420	22081	OG0011566;OG0011775;OG0038527;OG0018696;OG0048854;OG0030090;OG0015876;OG0054857;OG0001587
[OVER]	GO:0071936	coreceptor activity involved in Wnt signaling pathway	MOLECULAR_FUNCTION	5.189295978915486E-4	6.474649159282339E-6	7	31	422	22110	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0022327
[OVER]	GO:0010875	positive regulation of cholesterol efflux	BIOLOGICAL_PROCESS	5.298604600479971E-4	6.674804800412064E-6	10	78	419	22063	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0014533;OG0054868;OG0020479;OG0022327
[OVER]	GO:0030226	apolipoprotein receptor activity	MOLECULAR_FUNCTION	5.842167593699636E-4	7.593927226023759E-6	6	20	423	22121	OG0002212;OG0054868;OG0032116;OG0000283;OG0022327;OG0032124
[OVER]	GO:0032050	clathrin heavy chain binding	MOLECULAR_FUNCTION	5.888399821335214E-4	7.724892648546156E-6	8	46	421	22095	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0022327;OG0005669
[OVER]	GO:0098907	regulation of SA node cell action potential	BIOLOGICAL_PROCESS	6.615516008970159E-4	8.89110913505979E-6	8	47	421	22094	OG0010461;OG0005045;OG0005413;OG0025272;OG0045473;OG0044493;OG0036471;OG0055917
[OVER]	GO:0097110	scaffold protein binding	MOLECULAR_FUNCTION	6.615516008970159E-4	8.875176635286446E-6	27	527	402	21614	OG0045673;OG0002903;OG0066799;OG0014995;OG0055917;OG0090714;OG0002212;OG0021759;OG0000498;OG0022327;OG0002937;OG0071553;OG0021875;OG0021874;OG0017574;OG0014023;OG0025272;OG0044493;OG0067471;OG0054187;OG0032116;OG0000283;OG0010461;OG0055557;OG0036178;OG0025903;OG0060617
[OVER]	GO:0040027	negative regulation of vulval development	BIOLOGICAL_PROCESS	6.961681521166375E-4	9.60771260242812E-6	6	21	423	22120	OG0006760;OG0000171;OG0031471;OG0011080;OG0004265;OG0038273
[OVER]	GO:0034993	meiotic nuclear membrane microtubule tethering complex	CELLULAR_COMPONENT	6.961681521166375E-4	9.60771260242812E-6	6	21	423	22120	OG0003606;OG0033815;OG0055682;OG0021734;OG0012300;OG0012166
[OVER]	GO:0010596	negative regulation of endothelial cell migration	BIOLOGICAL_PROCESS	7.330185243166094E-4	1.0322133596851877E-5	16	216	413	21925	OG0067288;OG0024423;OG0014023;OG0025872;OG0044250;OG0013920;OG0085357;OG0057652;OG0058521;OG0090988;OG0088329;OG0004275;OG0003584;OG0013285;OG0010191;OG0012061
[OVER]	GO:0098532	histone H3-K27 trimethylation	BIOLOGICAL_PROCESS	7.73057493416749E-4	1.098116072766615E-5	7	34	422	22107	OG0006760;OG0000171;OG0031471;OG0004265;OG0069692;OG0011080;OG0038273
[OVER]	GO:0048477	oogenesis	BIOLOGICAL_PROCESS	7.732874945650294E-4	1.1106351723272106E-5	49	1302	380	20839	OG0015143;OG0018696;OG0068955;OG0055917;OG0000171;OG0031471;OG0001587;OG0005669;OG0044419;OG0003724;OG0002619;OG0015455;OG0054857;OG0025174;OG0001093;OG0011775;OG0038278;OG0005258;OG0000520;OG0020755;OG0038273;OG0067288;OG0069548;OG0049892;OG0012337;OG0033314;OG0011566;OG0056994;OG0038527;OG0040918;OG0031852;OG0072120;OG0071553;OG0048854;OG0015876;OG0025272;OG0044493;OG0030845;OG0006760;OG0008269;OG0058768;OG0039229;OG0056984;OG0010461;OG0007256;OG0030090;OG0006844;OG0004103;OG0008349
[OVER]	GO:0071286	cellular response to magnesium ion	BIOLOGICAL_PROCESS	8.320250108911909E-4	1.2083489285990978E-5	10	84	419	22057	OG0054187;OG0010461;OG0005045;OG0005413;OG0025272;OG0045473;OG0044493;OG0021117;OG0036471;OG0055917
[OVER]	GO:2000343	positive regulation of chemokine (C-X-C motif) ligand 2 production	BIOLOGICAL_PROCESS	8.780650787743774E-4	1.2963489889632147E-5	7	35	422	22106	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0022327
[OVER]	GO:0010820	positive regulation of T cell chemotaxis	BIOLOGICAL_PROCESS	8.780650787743774E-4	1.2963489889632147E-5	7	35	422	22106	OG0004211;OG0024497;OG0045512;OG0005876;OG0005726;OG0010119;OG0010986
[OVER]	GO:0051124	synaptic assembly at neuromuscular junction	BIOLOGICAL_PROCESS	9.168942372973727E-4	1.3705495948510194E-5	23	417	406	21724	OG0021875;OG0021874;OG0018696;OG0048854;OG0017579;OG0056603;OG0030336;OG0011566;OG0011775;OG0038527;OG0002494;OG0032116;OG0000283;OG0006223;OG0002212;OG0030090;OG0001587;OG0008349;OG0002237;OG0022327;OG0018361;OG0056572;OG0039241
[OVER]	GO:0022038	corpus callosum development	BIOLOGICAL_PROCESS	9.703384705276444E-4	1.4676145526314769E-5	11	106	418	22035	OG0013920;OG0011566;OG0011775;OG0038527;OG0039229;OG0018696;OG0048854;OG0030090;OG0001587;OG0074330;OG0070728
[OVER]	GO:0061886	negative regulation of mini excitatory postsynaptic potential	BIOLOGICAL_PROCESS	9.889751097606073E-4	1.5037373288905968E-5	4	5	425	22136	OG0003606;OG0033815;OG0021734;OG0012300
[OVER]	GO:0097104	postsynaptic membrane assembly	BIOLOGICAL_PROCESS	0.0010399613182817185	1.5979506736014532E-5	10	87	419	22054	OG0021875;OG0021874;OG0032116;OG0024423;OG0000283;OG0070557;OG0002212;OG0046739;OG0022327;OG0044250
[OVER]	GO:0099558	maintenance of synapse structure	BIOLOGICAL_PROCESS	0.0010895250932652348	1.6959629952134763E-5	15	200	414	21941	OG0015124;OG0032428;OG0071826;OG0008136;OG0057652;OG0058521;OG0002494;OG0088329;OG0004275;OG0054621;OG0003584;OG0006794;OG0046739;OG0021759;OG0036178
[OVER]	GO:0001555	oocyte growth	BIOLOGICAL_PROCESS	0.0010895250932652348	1.6930299094934054E-5	5	13	424	22128	OG0015455;OG0049892;OG0006844;OG0004103;OG0030845
[OVER]	GO:0080182	histone H3-K4 trimethylation	BIOLOGICAL_PROCESS	0.0010963785788075805	1.719826784537286E-5	8	52	421	22089	OG0001093;OG0024699;OG0002619;OG0015455;OG0049892;OG0006844;OG0004103;OG0030845
[OVER]	GO:0150104	transport across blood-brain barrier	BIOLOGICAL_PROCESS	0.0011465599193170618	1.821542678526665E-5	19	308	410	21833	OG0021875;OG0021874;OG0016884;OG0044852;OG0014533;OG0012337;OG0004590;OG0032116;OG0000283;OG0030268;OG0032124;OG0055710;OG0005134;OG0002212;OG0057040;OG0024916;OG0020479;OG0022833;OG0022327
[OVER]	GO:0061628	H3K27me3 modified histone binding	MOLECULAR_FUNCTION	0.0011472454800288392	1.8364396474825758E-5	6	24	423	22117	OG0006760;OG0000171;OG0031471;OG0011080;OG0004265;OG0038273
[OVER]	GO:0005704	polytene chromosome band	CELLULAR_COMPONENT	0.0011472454800288392	1.8364396474825758E-5	6	24	423	22117	OG0015455;OG0049892;OG0001093;OG0004103;OG0002619;OG0030845
[OVER]	GO:1903078	positive regulation of protein localization to plasma membrane	BIOLOGICAL_PROCESS	0.001163460965320444	1.8670640541128848E-5	20	337	409	21804	OG0045322;OG0021875;OG0021874;OG0014023;OG0024497;OG0045512;OG0048045;OG0010119;OG0010986;OG0003151;OG0032116;OG0004211;OG0000283;OG0032124;OG0002212;OG0005876;OG0013285;OG0057193;OG0005726;OG0022327
[OVER]	GO:0060076	excitatory synapse	CELLULAR_COMPONENT	0.0012023425618987366	1.9439302433009342E-5	27	552	402	21589	OG0045673;OG0002903;OG0018696;OG0015124;OG0066799;OG0071826;OG0014995;OG0008136;OG0013920;OG0011566;OG0038527;OG0006794;OG0021759;OG0001587;OG0014023;OG0048854;OG0067471;OG0054187;OG0011775;OG0085357;OG0039229;OG0055557;OG0055710;OG0030090;OG0036178;OG0025903;OG0060617
[OVER]	GO:0008015	blood circulation	BIOLOGICAL_PROCESS	0.0012488268140878874	2.029105591372841E-5	76	2413	353	19728	OG0045673;OG0002903;OG0074357;OG0024497;OG0045512;OG0018696;OG0056603;OG0030336;OG0045473;OG0066410;OG0055917;OG0003161;OG0013920;OG0090714;OG0004211;OG0002152;OG0013285;OG0000651;OG0001587;OG0002237;OG0026949;OG0056572;OG0000714;OG0002937;OG0022105;OG0067215;OG0010119;OG0033225;OG0011775;OG0008200;OG0055557;OG0006223;OG0038278;OG0036178;OG0000520;OG0005413;OG0021646;OG0012061;OG0018361;OG0039241;OG0060617;OG0001515;OG0067288;OG0048045;OG0010986;OG0038606;OG0011566;OG0004398;OG0005124;OG0005045;OG0021759;OG0005726;OG0010191;OG0021117;OG0004559;OG0021875;OG0021874;OG0014023;OG0025872;OG0048854;OG0025272;OG0044493;OG0067471;OG0006001;OG0085357;OG0090988;OG0010461;OG0004342;OG0005876;OG0030090;OG0085838;OG0022833;OG0069928;OG0036471;OG0002008;OG0006208
[OVER]	GO:0060269	centripetally migrating follicle cell migration	BIOLOGICAL_PROCESS	0.0012652119579442081	2.0761374094751816E-5	7	38	422	22103	OG0011566;OG0011775;OG0038527;OG0018696;OG0048854;OG0030090;OG0001587
[OVER]	GO:0032429	regulation of phospholipase A2 activity	BIOLOGICAL_PROCESS	0.0012652119579442081	2.0761374094751816E-5	7	38	422	22103	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0022327
[OVER]	GO:0005158	insulin receptor binding	MOLECULAR_FUNCTION	0.0012652119579442081	2.0811076897902804E-5	13	155	416	21986	OG0017574;OG0018696;OG0048854;OG0012337;OG0013920;OG0011566;OG0011775;OG0038527;OG0085357;OG0039229;OG0030090;OG0013285;OG0001587
[OVER]	GO:1900121	negative regulation of receptor binding	BIOLOGICAL_PROCESS	0.0012708113155577277	2.0954162348320073E-5	9	71	420	22070	OG0011566;OG0011775;OG0038527;OG0039229;OG0018696;OG0048854;OG0030090;OG0001587;OG0010191
[OVER]	GO:0098904	regulation of AV node cell action potential	BIOLOGICAL_PROCESS	0.001326953734303347	2.1986355302386355E-5	8	54	421	22087	OG0010461;OG0005045;OG0005413;OG0025272;OG0045473;OG0044493;OG0036471;OG0055917
[OVER]	GO:1900114	positive regulation of histone H3-K9 trimethylation	BIOLOGICAL_PROCESS	0.001329903078030531	2.2408701467256E-5	6	25	423	22116	OG0015455;OG0049892;OG0006844;OG0030074;OG0004103;OG0030845
[OVER]	GO:0009911	positive regulation of flower development	BIOLOGICAL_PROCESS	0.001329903078030531	2.2408701467256E-5	6	25	423	22116	OG0005876;OG0004211;OG0005726;OG0010119;OG0024497;OG0045512
[OVER]	GO:0030165	PDZ domain binding	MOLECULAR_FUNCTION	0.0013892729462982299	2.3590612458666942E-5	28	591	401	21550	OG0069548;OG0066799;OG0056603;OG0014995;OG0030336;OG0038749;OG0004275;OG0003584;OG0056018;OG0007300;OG0039653;OG0021117;OG0020646;OG0014023;OG0014203;OG0054757;OG0067374;OG0054484;OG0054187;OG0003151;OG0057652;OG0058521;OG0088329;OG0006223;OG0005134;OG0085838;OG0044669;OG0074330
[OVER]	GO:0048188	Set1C/COMPASS complex	CELLULAR_COMPONENT	0.001403000891715879	2.4090683689897947E-5	7	39	422	22102	OG0001093;OG0002619;OG0015455;OG0049892;OG0006844;OG0004103;OG0030845
[OVER]	GO:0098910	regulation of atrial cardiac muscle cell action potential	BIOLOGICAL_PROCESS	0.001429257649264762	2.4770894025610892E-5	8	55	421	22086	OG0010461;OG0005045;OG0005413;OG0025272;OG0045473;OG0044493;OG0036471;OG0055917
[OVER]	GO:0086029	Purkinje myocyte to ventricular cardiac muscle cell signaling	BIOLOGICAL_PROCESS	0.001429257649264762	2.4770894025610892E-5	8	55	421	22086	OG0045673;OG0002903;OG0010461;OG0055557;OG0025272;OG0044493;OG0055917;OG0060617
[OVER]	GO:0031594	neuromuscular junction	CELLULAR_COMPONENT	0.0014699794447743972	2.5645681176700884E-5	31	694	398	21447	OG0066799;OG0056603;OG0014995;OG0030336;OG0045473;OG0008136;OG0038606;OG0037635;OG0002494;OG0005045;OG0006794;OG0002212;OG0004216;OG0002237;OG0022327;OG0056572;OG0003724;OG0044399;OG0021875;OG0021874;OG0068328;OG0017579;OG0006001;OG0032116;OG0000283;OG0006223;OG0000520;OG0005413;OG0018361;OG0036471;OG0039241
[OVER]	GO:1901021	positive regulation of calcium ion transmembrane transporter activity	BIOLOGICAL_PROCESS	0.0015190066530274423	2.6692004895531562E-5	13	159	416	21982	OG0074357;OG0017574;OG0025272;OG0045473;OG0044493;OG0055917;OG0033225;OG0010461;OG0005045;OG0005413;OG0036471;OG0040517;OG0072120
[OVER]	GO:0042803	protein homodimerization activity	MOLECULAR_FUNCTION	0.001728125411913431	3.085195411624315E-5	69	2153	360	19988	OG0049713;OG0048224;OG0018696;OG0014533;OG0055682;OG0013920;OG0058510;OG0088514;OG0059360;OG0001587;OG0021734;OG0002619;OG0015455;OG0049881;OG0033815;OG0056714;OG0030302;OG0054857;OG0005252;OG0001093;OG0033225;OG0011775;OG0000283;OG0012300;OG0007554;OG0050100;OG0039168;OG0021646;OG0020479;OG0012061;OG0067288;OG0047950;OG0069548;OG0049892;OG0049373;OG0012207;OG0038606;OG0011566;OG0038527;OG0002494;OG0091869;OG0004398;OG0002212;OG0020868;OG0074145;OG0003426;OG0010191;OG0022327;OG0058098;OG0072120;OG0003606;OG0069576;OG0021875;OG0021874;OG0048854;OG0015876;OG0067471;OG0030845;OG0006001;OG0085357;OG0032116;OG0039229;OG0012166;OG0030090;OG0004103;OG0057193;OG0040966;OG0022833;OG0069928
[OVER]	GO:0097402	neuroblast migration	BIOLOGICAL_PROCESS	0.0017338203032513087	3.1231858948882195E-5	8	57	421	22084	OG0011566;OG0011775;OG0039229;OG0018696;OG0048854;OG0030090;OG0001587;OG0010191
[OVER]	GO:0071277	cellular response to calcium ion	BIOLOGICAL_PROCESS	0.001743596419835201	3.1477910171140194E-5	21	380	408	21761	OG0045673;OG0071553;OG0002903;OG0017574;OG0024497;OG0045512;OG0025272;OG0010119;OG0066410;OG0044493;OG0067471;OG0010986;OG0055917;OG0004211;OG0005124;OG0010461;OG0055557;OG0050100;OG0005876;OG0005726;OG0060617
[OVER]	GO:0036121	double-stranded DNA helicase activity	MOLECULAR_FUNCTION	0.0017882506182691582	3.264278389282143E-5	6	27	423	22114	OG0006760;OG0000171;OG0031471;OG0011080;OG0004265;OG0038273
[OVER]	GO:0061029	eyelid development in camera-type eye	BIOLOGICAL_PROCESS	0.0019024621526780626	3.4956578108262564E-5	8	58	421	22083	OG0050100;OG0015455;OG0049892;OG0006844;OG0004103;OG0057193;OG0030845;OG0044419
[OVER]	GO:0008285	negative regulation of cell population proliferation	BIOLOGICAL_PROCESS	0.0019552037806279316	3.6082553923166515E-5	79	2582	350	19559	OG0070557;OG0024497;OG0045512;OG0018696;OG0014018;OG0083104;OG0012876;OG0055682;OG0013920;OG0027082;OG0000171;OG0031471;OG0088514;OG0004211;OG0032289;OG0013285;OG0000498;OG0001587;OG0021734;OG0003724;OG0002619;OG0033815;OG0010119;OG0069275;OG0001093;OG0011775;OG0030074;OG0057652;OG0084642;OG0030113;OG0030157;OG0012300;OG0088329;OG0050100;OG0082945;OG0012061;OG0022539;OG0038273;OG0067288;OG0048247;OG0047950;OG0048045;OG0010986;OG0054806;OG0011566;OG0038527;OG0002494;OG0040918;OG0004398;OG0004275;OG0003584;OG0046739;OG0005726;OG0010191;OG0011080;OG0072120;OG0002855;OG0003606;OG0046357;OG0021875;OG0021874;OG0024423;OG0016884;OG0071997;OG0070423;OG0048854;OG0067153;OG0044250;OG0006760;OG0085357;OG0058521;OG0039229;OG0012166;OG0007256;OG0004265;OG0005876;OG0030090;OG0057193;OG0069928
[OVER]	GO:0019870	potassium channel inhibitor activity	MOLECULAR_FUNCTION	0.0019775905025423554	3.681304634436544E-5	7	42	422	22099	OG0004211;OG0024497;OG0045512;OG0005876;OG0005726;OG0010119;OG0010986
[OVER]	GO:0086007	voltage-gated calcium channel activity involved in cardiac muscle cell action potential	MOLECULAR_FUNCTION	0.0020105727641347958	3.758833780337057E-5	9	77	420	22064	OG0002937;OG0090714;OG0006223;OG0056603;OG0030336;OG0002237;OG0018361;OG0056572;OG0039241
[OVER]	GO:0034115	negative regulation of heterotypic cell-cell adhesion	BIOLOGICAL_PROCESS	0.002205241835787351	4.2112457427376196E-5	7	43	422	22098	OG0004211;OG0024497;OG0045512;OG0005876;OG0005726;OG0010119;OG0010986
[OVER]	GO:0048841	regulation of axon extension involved in axon guidance	BIOLOGICAL_PROCESS	0.0022299656597394826	4.294245031994511E-5	13	167	416	21974	OG0018696;OG0048854;OG0015876;OG0054857;OG0069275;OG0083104;OG0011566;OG0011775;OG0038527;OG0031872;OG0030090;OG0001587;OG0002855
[OVER]	GO:0045433	male courtship behavior, veined wing generated song production	BIOLOGICAL_PROCESS	0.0022508667500060323	4.352554655792777E-5	8	60	421	22081	OG0006223;OG0056603;OG0059360;OG0030336;OG0002237;OG0018361;OG0056572;OG0039241
[OVER]	GO:0086045	membrane depolarization during AV node cell action potential	BIOLOGICAL_PROCESS	0.0022508667500060323	4.352554655792777E-5	8	60	421	22081	OG0002937;OG0045673;OG0002903;OG0090714;OG0055557;OG0006223;OG0030336;OG0060617
[OVER]	GO:0035584	calcium-mediated signaling using intracellular calcium source	BIOLOGICAL_PROCESS	0.0023542572836608654	4.5619283800377037E-5	12	144	417	21997	OG0038749;OG0054484;OG0002494;OG0010461;OG0014203;OG0054757;OG0044669;OG0025272;OG0044493;OG0012061;OG0055917;OG0025903
[OVER]	GO:0001822	kidney development	BIOLOGICAL_PROCESS	0.00238026515674666	4.621874090770213E-5	53	1535	376	20606	OG0015143;OG0070557;OG0024497;OG0045512;OG0027082;OG0088514;OG0004211;OG0008377;OG0032289;OG0000651;OG0020646;OG0066368;OG0054857;OG0060781;OG0010119;OG0025174;OG0014723;OG0067374;OG0082662;OG0000283;OG0000520;OG0020755;OG0022539;OG0067288;OG0010986;OG0054806;OG0033314;OG0004398;OG0002212;OG0046739;OG0038367;OG0005726;OG0031294;OG0022327;OG0021117;OG0072120;OG0069576;OG0072645;OG0046357;OG0066141;OG0021875;OG0030729;OG0021874;OG0017574;OG0025872;OG0070423;OG0015876;OG0067153;OG0032116;OG0090988;OG0005876;OG0057193;OG0068919
[OVER]	GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	BIOLOGICAL_PROCESS	0.0023809049543178926	4.6326683095730476E-5	6	29	423	22112	OG0002212;OG0021875;OG0021874;OG0032116;OG0000283;OG0022327
[OVER]	GO:1905030	voltage-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	MOLECULAR_FUNCTION	0.0024484368180135068	4.84265165401853E-5	8	61	421	22080	OG0037635;OG0006223;OG0056603;OG0030336;OG0002237;OG0018361;OG0056572;OG0039241
[OVER]	GO:0032093	SAM domain binding	MOLECULAR_FUNCTION	0.0024484368180135068	4.84265165401853E-5	8	61	421	22080	OG0008269;OG0011566;OG0011775;OG0038527;OG0018696;OG0048854;OG0030090;OG0001587
[OVER]	GO:0021564	vagus nerve development	BIOLOGICAL_PROCESS	0.002465937292817873	4.8871580785205377E-5	5	17	424	22124	OG0083104;OG0001515;OG0069275;OG0002008;OG0002855
[OVER]	GO:1905606	regulation of presynapse assembly	BIOLOGICAL_PROCESS	0.0026400683508515247	5.2482851733023E-5	16	249	413	21892	OG0049713;OG0020365;OG0046810;OG0018696;OG0069548;OG0048854;OG0056970;OG0013920;OG0011566;OG0011775;OG0038527;OG0039229;OG0030090;OG0020868;OG0001587;OG0040966
[OVER]	GO:0030056	hemidesmosome	CELLULAR_COMPONENT	0.002675627999382431	5.377877026761606E-5	8	62	421	22079	OG0003606;OG0030113;OG0012300;OG0012166;OG0033815;OG0021646;OG0021734;OG0003724
[OVER]	GO:0032593	insulin-responsive compartment	CELLULAR_COMPONENT	0.002675627999382431	5.377877026761606E-5	8	62	421	22079	OG0045322;OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0022327
[OVER]	GO:0007482	haltere development	BIOLOGICAL_PROCESS	0.0026895967368819507	5.4706954409016656E-5	6	30	423	22111	OG0015455;OG0049892;OG0001093;OG0004103;OG0002619;OG0030845
[OVER]	GO:1900827	positive regulation of membrane depolarization during cardiac muscle cell action potential	BIOLOGICAL_PROCESS	0.0029696878447989213	6.147632704470205E-5	5	18	424	22123	OG0004216;OG0005413;OG0045473;OG0005045;OG0036471
[OVER]	GO:0043197	dendritic spine	CELLULAR_COMPONENT	0.0031685837499693115	6.661068302109922E-5	42	1132	387	21009	OG0049713;OG0048224;OG0072896;OG0068955;OG0066799;OG0014995;OG0030336;OG0003161;OG0008136;OG0038606;OG0037635;OG0038527;OG0002494;OG0004275;OG0003584;OG0020868;OG0021759;OG0021734;OG0021117;OG0003724;OG0003606;OG0020365;OG0044399;OG0024423;OG0014023;OG0017579;OG0033815;OG0044250;OG0006001;OG0054187;OG0057652;OG0058521;OG0005333;OG0012300;OG0088329;OG0003079;OG0006223;OG0036178;OG0000520;OG0040966;OG0025903;OG0074330
[OVER]	GO:0048266	behavioral response to pain	BIOLOGICAL_PROCESS	0.003191281750094658	6.721587574419062E-5	13	175	416	21966	OG0002937;OG0045673;OG0002903;OG0067215;OG0056603;OG0054187;OG0090714;OG0055557;OG0002237;OG0018361;OG0056572;OG0039241;OG0060617
[OVER]	GO:0072599	establishment of protein localization to endoplasmic reticulum	BIOLOGICAL_PROCESS	0.003283973681577991	6.99057990123363E-5	12	151	417	21990	OG0003606;OG0055682;OG0007230;OG0012300;OG0010461;OG0033815;OG0025272;OG0021646;OG0021734;OG0044493;OG0040747;OG0055917
[OVER]	GO:1905049	negative regulation of metallopeptidase activity	BIOLOGICAL_PROCESS	0.003532894541078984	7.64477678275061E-5	5	19	424	22122	OG0002212;OG0032116;OG0000283;OG0022327;OG0032124
[OVER]	GO:0016524	latrotoxin receptor activity	MOLECULAR_FUNCTION	0.003532894541078984	7.64477678275061E-5	5	19	424	22122	OG0038749;OG0054484;OG0014203;OG0054757;OG0044669
[OVER]	GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	BIOLOGICAL_PROCESS	0.0035998055833980514	7.885315929292049E-5	7	48	422	22093	OG0006223;OG0056603;OG0030336;OG0002237;OG0018361;OG0056572;OG0039241
[OVER]	GO:0002095	caveolar macromolecular signaling complex	CELLULAR_COMPONENT	0.0035998055833980514	7.885315929292049E-5	7	48	422	22093	OG0006223;OG0056603;OG0030336;OG0002237;OG0018361;OG0056572;OG0039241
[OVER]	GO:0090292	nuclear matrix anchoring at nuclear membrane	BIOLOGICAL_PROCESS	0.0036535178933428153	8.032286791109134E-5	4	9	425	22132	OG0003606;OG0033815;OG0021734;OG0012300
[OVER]	GO:0099151	regulation of postsynaptic density assembly	BIOLOGICAL_PROCESS	0.0037616685677452004	8.285148213480362E-5	11	130	418	22011	OG0056970;OG0013920;OG0011566;OG0011775;OG0038527;OG0039229;OG0046810;OG0018696;OG0048854;OG0030090;OG0001587
[OVER]	GO:0033173	calcineurin-NFAT signaling cascade	BIOLOGICAL_PROCESS	0.003949661966231294	8.825971737105154E-5	12	155	417	21986	OG0057652;OG0058521;OG0070243;OG0014023;OG0088329;OG0004275;OG0006300;OG0003584;OG0057193;OG0021646;OG0057493;OG0025903
[OVER]	GO:0021563	glossopharyngeal nerve development	BIOLOGICAL_PROCESS	0.004177011753168229	9.407563332755221E-5	5	20	424	22121	OG0083104;OG0001515;OG0069275;OG0002008;OG0002855
[OVER]	GO:0098686	hippocampal mossy fiber to CA3 synapse	CELLULAR_COMPONENT	0.0043755835227023525	9.988393743150279E-5	18	322	411	21819	OG0018696;OG0015124;OG0068328;OG0048854;OG0066799;OG0071826;OG0067471;OG0054187;OG0013920;OG0011566;OG0011775;OG0038527;OG0039229;OG0055710;OG0030090;OG0021759;OG0036178;OG0001587
[OVER]	GO:0007010	cytoskeleton organization	BIOLOGICAL_PROCESS	0.004613989957141767	1.0721802850575605E-4	125	4728	304	17413	OG0022154;OG0015864;OG0066410;OG0008136;OG0012876;OG0011820;OG0032124;OG0013285;OG0000651;OG0000498;OG0021734;OG0005669;OG0020646;OG0020365;OG0030986;OG0085460;OG0025770;OG0038759;OG0086425;OG0030074;OG0057652;OG0086706;OG0030113;OG0088329;OG0037385;OG0036178;OG0005258;OG0000520;OG0005413;OG0020755;OG0057493;OG0074330;OG0069548;OG0048045;OG0071826;OG0049373;OG0038925;OG0012337;OG0011126;OG0002494;OG0005124;OG0004275;OG0003584;OG0038367;OG0058651;OG0011080;OG0004559;OG0003606;OG0066141;OG0071553;OG0017574;OG0016884;OG0017579;OG0048051;OG0058521;OG0012166;OG0004265;OG0008349;OG0017292;OG0036471;OG0002008;OG0025903;OG0073305;OG0074357;OG0048224;OG0045473;OG0083104;OG0055682;OG0000171;OG0031471;OG0032289;OG0006794;OG0020727;OG0003724;OG0044399;OG0047789;OG0000714;OG0048238;OG0046457;OG0033815;OG0054857;OG0069275;OG0025174;OG0014723;OG0067374;OG0007198;OG0003151;OG0000283;OG0012300;OG0008200;OG0006300;OG0055710;OG0048507;OG0021646;OG0057331;OG0002625;OG0038273;OG0071104;OG0001515;OG0067288;OG0022694;OG0048247;OG0015124;OG0054806;OG0033314;OG0040918;OG0008155;OG0005045;OG0002212;OG0039653;OG0021759;OG0029735;OG0008713;OG0022327;OG0040517;OG0002855;OG0046357;OG0021875;OG0030729;OG0021874;OG0016961;OG0071997;OG0015876;OG0006760;OG0032116
[OVER]	GO:0021987	cerebral cortex development	BIOLOGICAL_PROCESS	0.004613989957141767	1.069937071609415E-4	30	717	399	21424	OG0067288;OG0018696;OG0055682;OG0013920;OG0033314;OG0011566;OG0038527;OG0032124;OG0002212;OG0001587;OG0021734;OG0022327;OG0003606;OG0046357;OG0021875;OG0021874;OG0048854;OG0033815;OG0023131;OG0067153;OG0013317;OG0054187;OG0011775;OG0032116;OG0039229;OG0000283;OG0012300;OG0012166;OG0030090;OG0057193
[OVER]	GO:0061299	retina vasculature morphogenesis in camera-type eye	BIOLOGICAL_PROCESS	0.004613989957141767	1.0678345869612084E-4	8	69	421	22072	OG0021875;OG0021874;OG0032116;OG0000283;OG0032124;OG0002212;OG0066410;OG0022327
[OVER]	GO:0048714	positive regulation of oligodendrocyte differentiation	BIOLOGICAL_PROCESS	0.004613989957141767	1.073623595900756E-4	10	111	419	22030	OG0011566;OG0011775;OG0038527;OG0002494;OG0039229;OG0018696;OG0048854;OG0030090;OG0025770;OG0001587
[OVER]	GO:2000023	regulation of lateral root development	BIOLOGICAL_PROCESS	0.004711567102920177	1.1076700322198605E-4	4	10	425	22131	OG0006760;OG0000171;OG0031471;OG0038273
[OVER]	GO:0005516	calmodulin binding	MOLECULAR_FUNCTION	0.004804663271015351	1.1391944127297087E-4	31	755	398	21386	OG0045673;OG0002903;OG0056603;OG0030336;OG0055917;OG0038606;OG0011820;OG0005124;OG0008155;OG0013285;OG0000651;OG0002237;OG0056572;OG0045322;OG0070243;OG0014023;OG0025272;OG0044493;OG0067471;OG0006001;OG0000282;OG0010461;OG0055557;OG0006223;OG0007554;OG0006300;OG0001037;OG0018361;OG0057493;OG0039241;OG0060617
